country,year,indicator,value
ET,2004,gdp,10131187261.4421
ET,2003,gdp,8623691300.04079
ET,2002,gdp,7850809498.16803
ET,2001,gdp,8231326016.47494
ET,2000,gdp,8242349617.8638
ET,1999,gdp,7892973531.80045
ET,1998,gdp,8013274131.69715
ET,1997,gdp,8803539988.33248
ET,1996,gdp,8761215548.48614
ET,1995,gdp,7855205206.93405
ET,1994,gdp,7100806753.92942
ET,1993,gdp,9051043870.12197
ET,1992,gdp,10754799036.5745
ET,1991,gdp,13799799323.6715
ET,1990,gdp,12478943895.1691
ET,1989,gdp,11762932007.2464
ET,1988,gdp,11181119717.8744
ET,1987,gdp,10790001557.971
ET,1986,gdp,10094328898.0676
ET,1985,gdp,9717392686.95652
ET,1984,gdp,8298309580.67633
ET,1983,gdp,8781664427.05314
ET,1982,gdp,7899988840.57971
ET,1981,gdp,7507663566.66667
ET,1980,gdp,7012585454.10628
ET,1979,gdp,6586048398.06763
ET,1978,gdp,6014961434.78261
ET,1977,gdp,5651840584.54106
ET,1976,gdp,4943806093.23672
ET,1975,gdp,4577047854.10628
ET,1974,gdp,4577209966.18358
ET,1973,gdp,4070570549.8642
ET,1972,gdp,3520252938.26087
ET,1971,gdp,3224280834.97092
ET,1970,gdp,3045354454.8
ET,1969,gdp,2768987372.0
ET,1968,gdp,2619948864.8
ET,1967,gdp,2461762002.8
ET,1966,gdp,2324466416.0
ET,1965,gdp,2159998591.2
ET,1964,gdp,1984129185.6
ET,1963,gdp,1825058827.83853
ET,1962,gdp,1747566307.0997
ET,1961,gdp,1680859514.1016
ET,1960,gdp,1610511693.84215
ET,2024,population,132059767.0
ET,2023,population,128691692.0
ET,2022,population,125384287.0
ET,2021,population,122138588.0
ET,2020,population,118917671.0
ET,2019,population,115737383.0
ET,2018,population,112664152.0
ET,2017,population,109666481.0
ET,2016,population,106718162.0
ET,2015,population,103867135.0
ET,2014,population,101115610.0
ET,2013,population,98438751.0
ET,2012,population,95798767.0
ET,2011,population,93149970.0
ET,2010,population,90538514.0
ET,2009,population,88007636.0
ET,2008,population,85543668.0
ET,2007,population,83103217.0
ET,2006,population,80703490.0
ET,2005,population,78367470.0
ET,2004,population,76077206.0
ET,2003,population,73832663.0
ET,2002,population,71635517.0
ET,2001,population,69487762.0
ET,2000,population,67411494.0
ET,1999,population,65374561.0
ET,1998,population,63363524.0
ET,1997,population,61404539.0
ET,1996,population,59467635.0
ET,1995,population,57537335.0
ET,1994,population,55611508.0
ET,1993,population,53708891.0
ET,1992,population,51853747.0
ET,1991,population,49717198.0
ET,1990,population,47609755.0
ET,1989,population,45879690.0
ET,1988,population,44150825.0
ET,1987,population,42460039.0
ET,1986,population,41037656.0
ET,1985,population,39842136.0
ET,1984,population,38735722.0
ET,1983,population,37740817.0
ET,1982,population,36701290.0
ET,1981,population,35304012.0
ET,1980,population,34428514.0
ET,1979,population,34238652.0
ET,1978,population,33734592.0
ET,1977,population,33167272.0
ET,1976,population,32534418.0
ET,1975,population,31723252.0
ET,1974,population,30957273.0
ET,1973,population,30166785.0
ET,1972,population,29374608.0
ET,1971,population,28600106.0
ET,1970,population,27829128.0
ET,1969,population,27072571.0
ET,1968,population,26337930.0
ET,1967,population,25620276.0
ET,1966,population,24952689.0
ET,1965,population,24310612.0
ET,1964,population,23666548.0
ET,1963,population,23051637.0
ET,1962,population,22465126.0
ET,1961,population,21906102.0
ET,1960,population,21376693.0
KE,2024,gdp,120339557905.932
KE,2023,gdp,107500884685.013
KE,2022,gdp,114448978152.637
KE,2021,gdp,109703658904.994
KE,2020,gdp,100657505750.545
KE,2019,gdp,100378436207.371
KE,2018,gdp,92202979985.2863
KE,2017,gdp,82036510877.2599
KE,2016,gdp,74815144163.8931
KE,2015,gdp,70120446896.8359
KE,2014,gdp,68285796514.2896
KE,2013,gdp,61671440407.8387
KE,2012,gdp,56396704671.5777
KE,2011,gdp,46869473150.61
KE,2010,gdp,45405615063.7551
KE,2009,gdp,42347217912.9176
KE,2008,gdp,35895153327.8497
KE,2007,gdp,31958195182.2406
KE,2006,gdp,25825512284.2891
KE,2005,gdp,18737895512.7378
KE,2004,gdp,16095337093.8366
KE,2003,gdp,14904517649.8476
KE,2002,gdp,13147736898.5176
KE,2001,gdp,12986007425.8781
KE,2000,gdp,12705350097.8044
KE,1999,gdp,12896010459.3711
KE,1998,gdp,14093998843.7334
KE,1997,gdp,13115764358.2846
KE,1996,gdp,12045865396.1323
KE,1995,gdp,9046320255.40507
KE,1994,gdp,7148148564.04239
KE,1993,gdp,5751786642.55871
KE,1992,gdp,8209120763.04955
KE,1991,gdp,8151488783.19064
KE,1990,gdp,8572359038.16958
KE,1989,gdp,8283114514.17081
KE,1988,gdp,8355380879.12955
KE,1987,gdp,7970820369.2949
KE,1986,gdp,7239126568.14092
KE,1985,gdp,6135034213.78998
KE,1984,gdp,6191437070.18411
KE,1983,gdp,5979198313.76093
KE,1982,gdp,6431579356.95926
KE,1981,gdp,6854491705.88377
KE,1980,gdp,7265315820.20777
KE,1979,gdp,6234391113.46434
KE,1978,gdp,5303735110.55151
KE,1977,gdp,4494378764.32011
KE,1976,gdp,3474542391.69992
KE,1975,gdp,3259345083.26283
KE,1974,gdp,2969958812.01648
KE,1973,gdp,2509001324.34591
KE,1972,gdp,2107279157.08834
KE,1971,gdp,1778391288.64348
KE,1970,gdp,1603447358.62106
KE,1969,gdp,1458379416.64823
KE,1968,gdp,1353295458.68182
KE,1967,gdp,1232559506.9762
KE,1966,gdp,1164519674.19213
KE,1965,gdp,997919320.832272
KE,1964,gdp,998759334.496266
KE,1963,gdp,926589349.36426
KE,1962,gdp,868111400.75544
KE,1961,gdp,792959472.816211
KE,1960,gdp,791265459.493816
KE,2024,population,56432944.0
KE,2023,population,55339003.0
KE,2022,population,54252461.0
KE,2021,population,53219166.0
KE,2020,population,52217334.0
KE,2019,population,51202827.0
KE,2018,population,50207107.0
KE,2017,population,49197766.0
KE,2016,population,48139687.0
KE,2015,population,47088526.0
KE,2014,population,46051440.0
KE,2013,population,44986791.0
KE,2012,population,43888303.0
KE,2011,population,42758461.0
KE,2010,population,41598567.0
KE,2009,population,40408891.0
KE,2008,population,39206351.0
KE,2007,population,38036349.0
KE,2006,population,36904008.0
KE,2005,population,35796484.0
KE,2004,population,34713455.0
KE,2003,population,33652223.0
KE,2002,population,32629808.0
KE,2001,population,31619170.0
KE,2000,population,30642890.0
KE,1999,population,29733408.0
KE,1998,population,28888057.0
KE,1997,population,28101768.0
KE,1996,population,27344211.0
KE,1995,population,26601751.0
KE,1994,population,25857130.0
KE,1993,population,25117188.0
KE,1992,population,24382460.0
KE,1991,population,23646514.0
KE,1990,population,22892651.0
KE,1989,population,22118434.0
KE,1988,population,21356219.0
KE,1987,population,20616096.0
KE,1986,population,19901646.0
KE,1985,population,19201768.0
KE,1984,population,18514906.0
KE,1983,population,17846374.0
KE,1982,population,17206175.0
KE,1981,population,16601507.0
KE,1980,population,16018459.0
KE,1979,population,15460666.0
KE,1978,population,14934126.0
KE,1977,population,14428819.0
KE,1976,population,13957623.0
KE,1975,population,13511671.0
KE,1974,population,13070078.0
KE,1973,population,12634835.0
KE,1972,population,12206060.0
KE,1971,population,11788904.0
KE,1970,population,11368791.0
KE,1969,population,10939695.0
KE,1968,population,10518823.0
KE,1967,population,10111057.0
KE,1966,population,9717816.0
KE,1965,population,9338078.0
KE,1964,population,8973535.0
KE,1963,population,8627971.0
KE,1962,population,8299308.0
KE,1961,population,7987770.0
KE,1960,population,7695307.0
UG,2024,gdp,53911907086.1525
UG,2023,gdp,48768955863.3175
UG,2022,gdp,45565333210.9108
UG,2021,gdp,40529788748.6737
UG,2020,gdp,37600368241.6657
UG,2019,gdp,35353061003.4359
UG,2018,gdp,32927025619.6795
UG,2017,gdp,30744473841.424
UG,2016,gdp,29203988696.2626
UG,2015,gdp,32387183730.1002
UG,2014,gdp,32612397257.4458
UG,2013,gdp,28915786516.6123
UG,2012,gdp,27305915910.7877
UG,2011,gdp,27871725241.4723
UG,2010,gdp,26673441430.7857
UG,2009,gdp,25127805566.6584
UG,2008,gdp,14440404132.2047
UG,2007,gdp,11902564494.8833
UG,2006,gdp,9977647682.96954
UG,2005,gdp,9239221763.05793
UG,2004,gdp,7939487547.77384
UG,2003,gdp,6606884275.23087
UG,2002,gdp,6178563591.12051
UG,2001,gdp,5840503868.51573
UG,2000,gdp,6193246837.09687
UG,1999,gdp,5998563257.94659
UG,1998,gdp,6584815846.52754
UG,1997,gdp,6269333313.17108
UG,1996,gdp,6044585326.938
UG,1995,gdp,5755818842.49246
UG,1994,gdp,3990430446.71216
UG,1993,gdp,3220439044.18949
UG,1992,gdp,2857457761.90922
UG,1991,gdp,3321729159.62277
UG,1990,gdp,4304399310.30967
UG,1989,gdp,5276480799.33868
UG,1988,gdp,6508931651.66667
UG,1987,gdp,6269522042.11556
UG,1986,gdp,3923244049.95796
UG,1985,gdp,3519695443.52516
UG,1984,gdp,3615647477.05434
UG,1983,gdp,2240333333.33333
UG,1982,gdp,2177500000.0
UG,1981,gdp,1337300000.0
UG,1980,gdp,1244610000.0
UG,1979,gdp,2139025000.0
UG,1978,gdp,2420260869.56522
UG,1977,gdp,2936470588.23529
UG,1976,gdp,2447300000.0
UG,1975,gdp,2359555555.55556
UG,1974,gdp,2098944967.20844
UG,1973,gdp,1701829789.02127
UG,1972,gdp,1490970180.59639
UG,1971,gdp,1417191656.16688
UG,1970,gdp,1259554808.90382
UG,1969,gdp,1168556628.86742
UG,1968,gdp,1037379252.41495
UG,1967,gdp,967240655.186896
UG,1966,gdp,925381492.370153
UG,1965,gdp,884502309.953801
UG,1964,gdp,589247687.30035
UG,1963,gdp,516315231.449087
UG,1962,gdp,449158233.391351
UG,1961,gdp,441667334.611947
UG,1960,gdp,423145605.043164
UG,2024,population,50015092.0
UG,2023,population,48656601.0
UG,2022,population,47312719.0
UG,2021,population,45910930.0
UG,2020,population,44457152.0
UG,2019,population,42999637.0
UG,2018,population,41565831.0
UG,2017,population,40177388.0
UG,2016,population,38799152.0
UG,2015,population,37531446.0
UG,2014,population,36395539.0
UG,2013,population,35337042.0
UG,2012,population,34337438.0
UG,2011,population,33354543.0
UG,2010,population,32390802.0
UG,2009,population,31451151.0
UG,2008,population,30539553.0
UG,2007,population,29653430.0
UG,2006,population,28794003.0
UG,2005,population,27963289.0
UG,2004,population,27154515.0
UG,2003,population,26352124.0
UG,2002,population,25532870.0
UG,2001,population,24745676.0
UG,2000,population,24000150.0
UG,1999,population,23257281.0
UG,1998,population,22515806.0
UG,1997,population,21856046.0
UG,1996,population,21231550.0
UG,1995,population,20665667.0
UG,1994,population,20108801.0
UG,1993,population,19445161.0
UG,1992,population,18785032.0
UG,1991,population,18155901.0
UG,1990,population,17569897.0
UG,1989,population,17010698.0
UG,1988,population,16470483.0
UG,1987,population,15954170.0
UG,1986,population,15467579.0
UG,1985,population,15023681.0
UG,1984,population,14607677.0
UG,1983,population,14221881.0
UG,1982,population,13873631.0
UG,1981,population,13556452.0
UG,1980,population,13275741.0
UG,1979,population,13002163.0
UG,1978,population,12692113.0
UG,1977,population,12359669.0
UG,1976,population,12037294.0
UG,1975,population,11725240.0
UG,1974,population,11424846.0
UG,1973,population,11144236.0
UG,1972,population,10885796.0
UG,1971,population,10618206.0
UG,1970,population,10321603.0
UG,1969,population,10014858.0
UG,1968,population,9708632.0
UG,1967,population,9408924.0
UG,1966,population,9122864.0
UG,1965,population,8849203.0
UG,1964,population,8586363.0
UG,1963,population,8333663.0
UG,1962,population,8092231.0
UG,1961,population,7862217.0
UG,1960,population,7640973.0
TZ,2024,gdp,78844405385.2195
TZ,2023,gdp,79030935627.0781
TZ,2022,gdp,75749121842.9149
TZ,2021,gdp,70655628147.8986
TZ,2020,gdp,66068737786.0639
TZ,2019,gdp,61026731925.9213
TZ,2018,gdp,57003712892.0858
TZ,2017,gdp,53274884532.7886
TZ,2016,gdp,49774409374.4538
TZ,2015,gdp,47413919817.124
TZ,2014,gdp,49986726460.6805
TZ,2013,gdp,45648857242.315
TZ,2012,gdp,39650394362.9287
TZ,2011,gdp,34657140096.4836
TZ,2010,gdp,32012892919.37
TZ,2009,gdp,29400573553.6075
TZ,2008,gdp,27947821397.9272
TZ,2007,gdp,21860434823.4808
TZ,2006,gdp,18619859795.2852
TZ,2005,gdp,18395383647.4975
TZ,2004,gdp,16673062473.3981
TZ,2003,gdp,15211487708.7684
TZ,2002,gdp,14129651895.6911
TZ,2001,gdp,13563990022.3641
TZ,2000,gdp,13371767081.7428
TZ,1999,gdp,12704334195.8151
TZ,1998,gdp,12172790056.3733
TZ,1997,gdp,11158197941.9152
TZ,1996,gdp,9433528150.36609
TZ,1995,gdp,7631431840.49992
TZ,1994,gdp,6550480483.9385
TZ,1993,gdp,6182872707.82523
TZ,1992,gdp,6681997469.31292
TZ,1991,gdp,7197768158.58347
TZ,1990,gdp,6184384225.02712
TZ,1989,gdp,6418799006.80247
TZ,1988,gdp,7406614407.46127
TZ,1987,gdp,7824193222.11908
TZ,1986,gdp,10840864521.2338
TZ,1985,gdp,15328295175.4067
TZ,1984,gdp,12906635133.1557
TZ,1983,gdp,14049883809.0089
TZ,1982,gdp,13927383239.8322
TZ,1981,gdp,13161540377.5792
TZ,1980,gdp,11409228086.7463
TZ,1979,gdp,9804637490.81892
TZ,1978,gdp,9261675709.83072
TZ,1977,gdp,7732598995.10303
TZ,1976,gdp,6472511987.84735
TZ,1975,gdp,5729917839.54264
TZ,1974,gdp,4977337978.35959
TZ,1973,gdp,4144104535.49655
TZ,1972,gdp,3472787266.0964
TZ,1971,gdp,3050673517.33059
TZ,1970,gdp,2851419386.07225
TZ,1969,gdp,5142066811.47328
TZ,1968,gdp,4895251824.05927
TZ,1967,gdp,4565132047.52718
TZ,1966,gdp,4377998825.12047
TZ,1965,gdp,3817226546.22938
TZ,1964,gdp,3748840925.06363
TZ,1963,gdp,3456579293.44828
TZ,1962,gdp,3101589992.664
TZ,1961,gdp,2826179031.22839
TZ,1960,gdp,2651729807.38808
TZ,2024,population,68560157.0
TZ,2023,population,66617606.0
TZ,2022,population,64711821.0
TZ,2021,population,62830412.0
TZ,2020,population,60972798.0
TZ,2019,population,59174891.0
TZ,2018,population,57437145.0
TZ,2017,population,55652890.0
TZ,2016,population,53824013.0
TZ,2015,population,52020962.0
TZ,2014,population,50351512.0
TZ,2013,population,48824128.0
TZ,2012,population,47374260.0
TZ,2011,population,46029367.0
TZ,2010,population,44758488.0
TZ,2009,population,43633982.0
TZ,2008,population,42570728.0
TZ,2007,population,41435512.0
TZ,2006,population,40294902.0
TZ,2005,population,39182076.0
TZ,2004,population,38109668.0
TZ,2003,population,37089555.0
TZ,2002,population,36121304.0
TZ,2001,population,35198299.0
TZ,2000,population,34260139.0
TZ,1999,population,33300330.0
TZ,1998,population,32420458.0
TZ,1997,population,31578089.0
TZ,1996,population,30945762.0
TZ,1995,population,30383497.0
TZ,1994,population,29442356.0
TZ,1993,population,28332692.0
TZ,1992,population,27457588.0
TZ,1991,population,26780436.0
TZ,1990,population,26110207.0
TZ,1989,population,25438759.0
TZ,1988,population,24769686.0
TZ,1987,population,24030378.0
TZ,1986,population,23258959.0
TZ,1985,population,22501693.0
TZ,1984,population,21779066.0
TZ,1983,population,21079874.0
TZ,1982,population,20398571.0
TZ,1981,population,19784703.0
TZ,1980,population,19189769.0
TZ,1979,population,18592038.0
TZ,1978,population,17976566.0
TZ,1977,population,17352929.0
TZ,1976,population,16736211.0
TZ,1975,population,16138361.0
TZ,1974,population,15561630.0
TZ,1973,population,15010101.0
TZ,1972,population,14479308.0
TZ,1971,population,13971451.0
TZ,1970,population,13492677.0
TZ,1969,population,13036700.0
TZ,1968,population,12602076.0
TZ,1967,population,12200109.0
TZ,1966,population,11827459.0
TZ,1965,population,11470728.0
TZ,1964,population,11127826.0
TZ,1963,population,10799528.0
TZ,1962,population,10487756.0
TZ,1961,population,10187886.0
TZ,1960,population,9901419.0
RW,2024,gdp,14251642235.0968
RW,2023,gdp,14331722703.4134
RW,2022,gdp,13316161002.3912
RW,2021,gdp,11078787090.1564
RW,2020,gdp,10174386856.6101
RW,2019,gdp,10349300276.7623
RW,2018,gdp,9637904520.86283
RW,2017,gdp,9252833891.40871
RW,2016,gdp,8695272057.91798
RW,2015,gdp,8543760199.80208
RW,2014,gdp,8238966124.23115
RW,2013,gdp,7819964030.17937
RW,2012,gdp,7654761050.18587
RW,2011,gdp,6884913658.10632
RW,2010,gdp,6124756654.12346
RW,2009,gdp,5674476969.06444
RW,2008,gdp,5179854064.57033
RW,2007,gdp,4070507894.61656
RW,2006,gdp,3319784538.73346
RW,2005,gdp,2933819766.17656
RW,2004,gdp,2376496067.01198
RW,2003,gdp,2138237278.73822
RW,2002,gdp,1966003468.49117
RW,2001,gdp,1966600715.49841
RW,2000,gdp,2068836754.37431
RW,1999,gdp,2157108262.84452
RW,1998,gdp,1989343546.17594
RW,1997,gdp,1851558197.31088
RW,1996,gdp,1382334879.40812
RW,1995,gdp,1293535193.49248
RW,1994,gdp,753636370.454545
RW,1993,gdp,1971525711.83511
RW,1992,gdp,2029026961.55894
RW,1991,gdp,1911600236.67461
RW,1990,gdp,2550185679.08109
RW,1989,gdp,2405022593.05165
RW,1988,gdp,2395492686.78165
RW,1987,gdp,2157432667.61598
RW,1986,gdp,1944710683.87148
RW,1985,gdp,1715626330.59472
RW,1984,gdp,1587413083.9206
RW,1983,gdp,1479687586.94292
RW,1982,gdp,1407243139.2545
RW,1981,gdp,1407062526.91521
RW,1980,gdp,1254765641.52116
RW,1979,gdp,1109346130.95265
RW,1978,gdp,905709076.42303
RW,1977,gdp,746650613.034794
RW,1976,gdp,637753853.12552
RW,1975,gdp,571863500.248658
RW,1974,gdp,308458423.183854
RW,1973,gdp,290746157.145921
RW,1972,gdp,246457838.336681
RW,1971,gdp,222952504.40607
RW,1970,gdp,219900006.0
RW,1969,gdp,188700037.0
RW,1968,gdp,172200018.0
RW,1967,gdp,159560018.0
RW,1966,gdp,124525702.857143
RW,1965,gdp,148799980.0
RW,1964,gdp,129999994.0
RW,1963,gdp,128000000.0
RW,1962,gdp,125000008.0
RW,1961,gdp,122000016.0
RW,1960,gdp,119000024.0
RW,2024,population,14256567.0
RW,2023,population,13954471.0
RW,2022,population,13651030.0
RW,2021,population,13355260.0
RW,2020,population,13065837.0
RW,2019,population,12776103.0
RW,2018,population,12487996.0
RW,2017,population,12202060.0
RW,2016,population,11919183.0
RW,2015,population,11640022.0
RW,2014,population,11364757.0
RW,2013,population,11093340.0
RW,2012,population,10829901.0
RW,2011,population,10573733.0
RW,2010,population,10317553.0
RW,2009,population,10060432.0
RW,2008,population,9804269.0
RW,2007,population,9549933.0
RW,2006,population,9299246.0
RW,2005,population,9054528.0
RW,2004,population,8816844.0
RW,2003,population,8586875.0
RW,2002,population,8400180.0
RW,2001,population,8287094.0
RW,2000,population,8213931.0
RW,1999,population,8147912.0
RW,1998,population,8081681.0
RW,1997,population,7755238.0
RW,1996,population,6708764.0
RW,1995,population,5674118.0
RW,1994,population,6792352.0
RW,1993,population,7981132.0
RW,1992,population,7683266.0
RW,1991,population,7526966.0
RW,1990,population,7375307.0
RW,1989,population,7184706.0
RW,1988,population,6968071.0
RW,1987,population,6749493.0
RW,1986,population,6531881.0
RW,1985,population,6317228.0
RW,1984,population,6107627.0
RW,1983,population,5905311.0
RW,1982,population,5711549.0
RW,1981,population,5527230.0
RW,1980,population,5353259.0
RW,1979,population,5189541.0
RW,1978,population,5035171.0
RW,1977,population,4888240.0
RW,1976,population,4745954.0
RW,1975,population,4607728.0
RW,1974,population,4474228.0
RW,1973,population,4345047.0
RW,1972,population,4220335.0
RW,1971,population,4100044.0
RW,1970,population,3980669.0
RW,1969,population,3861271.0
RW,1968,population,3744010.0
RW,1967,population,3629577.0
RW,1966,population,3521626.0
RW,1965,population,3423210.0
RW,1964,population,3334834.0
RW,1963,population,3258890.0
RW,1962,population,3186025.0
RW,1961,population,3106779.0
RW,1960,population,3022294.0
BI,2024,gdp,3082433067.32634
BI,2023,gdp,3430949249.91221
BI,2022,gdp,4036192552.88879
BI,2021,gdp,3435598072.7935
BI,2020,gdp,3227847281.31544
BI,2019,gdp,2871555326.31029
BI,2018,gdp,2913411408.44783
BI,2017,gdp,2831362208.34039
BI,2016,gdp,2618093125.14687
BI,2015,gdp,2810532912.49975
BI,2014,gdp,2705826648.21019
BI,2013,gdp,2451624637.67157
BI,2012,gdp,2327402362.81574
BI,2011,gdp,2235812879.56709
BI,2010,gdp,2032135192.01248
BI,2009,gdp,1775495032.424
BI,2008,gdp,1611835857.04588
BI,2007,gdp,1356199387.42308
BI,2006,gdp,1273375078.44844
BI,2005,gdp,1117113079.73645
BI,2004,gdp,915257323.3961
BI,2003,gdp,784654423.620476
BI,2002,gdp,825394519.423728
BI,2001,gdp,876794723.068586
BI,2000,gdp,870486065.883137
BI,1999,gdp,808077223.365746
BI,1998,gdp,893770740.207416
BI,1997,gdp,972896267.915425
BI,1996,gdp,869033856.317093
BI,1995,gdp,1000428393.88528
BI,1994,gdp,925030590.153683
BI,1993,gdp,938632612.026359
BI,1992,gdp,1083037670.60484
BI,1991,gdp,1167398478.3459
BI,1990,gdp,1132101252.51817
BI,1989,gdp,1113924130.41149
BI,1988,gdp,1082403219.48787
